,source,author,title,description,url,urlToImage,publishedAt,content,category
name,NBC News,,Global Update: Early signs of a slowing death rate in Europe's worst-hit countries,Global Update: Early signs of a slowing death rate in Europe's worst-hit countries,https://www.nbcnews.com/health/health-news/live-blog/2020-04-06-coronavirus-news-n1177341/ncrd1177481,https://media1.s-nbcnews.com/j/newscms/2020_14/3293536/200405-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-06T12:32:00Z,"Austria plans to start easing coronavirus restrictions
A man walks a dog in Vienna on Monday. Lisi Niesner / Reuters
The Austrian government is planning to slowly re-open shops, hotels and restaurants as the country hopes to start returning to normal life a… [+6990 chars]",GENERAL
name,NBC News,,A doodled look at some feel-good Google trends,A doodled look at some feel-good Google trends,https://www.nbcnews.com/health/health-news/live-blog/2020-04-06-coronavirus-news-n1177341/ncrd1177521,https://media1.s-nbcnews.com/j/newscms/2020_14/3293536/200405-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-06T13:59:35Z,"RNC chairwoman says voting by mail would undermine democracy
Republican National Committee Chairwoman Ronna McDaniel said Monday that the push by some Democrats for a vote-by-mail option amid the pandemic would undermine American democracy. 
McDaniel wrote … [+7465 chars]",TECH
name,NBC News,Christian Red,"As baseball plots its return, medical experts weigh in on what's needed",Major League Baseball Commissioner Rob Manfred told The Associated Press on Wednesday that the league is doing everything it can to get a season underway.,https://www.nbcnews.com/health/health-news/live-blog/2020-04-16-coronavirus-news-n1184966/ncrd1185691,https://media2.s-nbcnews.com/j/newscms/2020_16/3308321/200415-coronavirus-live-blog-social-only_231ce35dee52c3429b19370033134386.nbcnews-fp-1200-630.jpg,2020-04-16T19:49:40Z,"New York Yankees play the Washington Nationals in a Grapefruit League spring training game on March 12, 2020 in West Palm Beach, Fla.Michael Reaves / Getty Images file
One of the nations foremost experts on infectious diseases, Dr. Anthony Fauci, gave baseba… [+7844 chars]",GENERAL
name,NBC News,Doha Madani,Bindi Irwin marries at Australia Zoo with no guests due to coronavirus pandemic,"The daughter of Steve Irwin said she and her longtime partner, Chandler Powell, married without guests to stay safe and ""we lit a candle in Dad’s memory.""",https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-senate-passes-2-trillion-stimulus-plan-u-s-n1168156/ncrd1168921,https://media4.s-nbcnews.com/j/newscms/2020_13/3280781/200324-coronavirus-live-blog-social-only_2cf15d7b6ff38fa8af13d65dd41acb92.nbcnews-fp-1200-630.jpg,2020-03-25T20:44:46Z,"Bindi Irwin with fiance Chandler Powell at the annual Steve Irwin Gala Dinner on Nov. 9, 2019 in Brisbane, Australia.Bradley Kanaris / Getty Images file
Bindi Irwin went ahead with her wedding at the Australia Zoo to her longtime boyfriend Chandler Powell, t… [+6554 chars]",BUSINESS
name,NBC News,Minyvonne Burke,Walmart to begin checking temperatures of store employees,"Walmart said it will begin taking the temperatures of employees at its U.S. stores and asking them ""basic health screening questions"" as the company ramps up its efforts to keep workers and customers safe during the coronavirus pandemic.",https://www.nbcnews.com/health/health-news/live-blog/live-coronavirus-updates-u-s-death-toll-passes-3-000-n1172706/ncrd1173086,https://media3.s-nbcnews.com/j/newscms/2020_13/3288066/200330-coronavirus-live-blog-social-only_b9f8949136c9e107b065156c1dd33865.nbcnews-fp-1200-630.jpg,2020-03-31T16:02:00Z,"Walmart said it will begin taking the temperatures of employees at its U.S. stores and asking them ""basic health screening questions"" as the company ramps up efforts to keep workers and customers safe during the coronavirus pandemic. 
Any store associate who… [+6101 chars]",GENERAL
name,NBC News,Ben Kesslen,At least 28 spring breakers from Texas test positive for COVID-19,"As those who tested positive self-isolate, dozens of others are being monitored as the city investigates the cluster of cases.",https://www.nbcnews.com/health/health-news/live-blog/live-coronavirus-updates-u-s-death-toll-passes-3-000-n1172706/ncrd1173261,https://media3.s-nbcnews.com/j/newscms/2020_13/3288066/200330-coronavirus-live-blog-social-only_b9f8949136c9e107b065156c1dd33865.nbcnews-fp-1200-630.jpg,2020-03-31T18:05:30Z,"A woman runs up a hill in Austin, Texas on March 25, 2020.Eric Gay / AP
At least 28 spring breakers from the Austin, Texas-area tested positive for coronavirus following a spring break trip to Mexico, Austin public health officials said on Tuesday.
A group … [+7536 chars]",GENERAL
name,NBC News,James Carville,OPINION: What Trump and the media are getting wrong about coronavirus,"We don't have time to get distracted. We need a complete, scorched-earth change in communication strategy to win this war.",https://www.nbcnews.com/health/health-news/live-blog/live-coronavirus-updates-u-s-death-toll-passes-3-000-n1172706/ncrd1173211,https://media3.s-nbcnews.com/j/newscms/2020_13/3288066/200330-coronavirus-live-blog-social-only_b9f8949136c9e107b065156c1dd33865.nbcnews-fp-1200-630.jpg,2020-03-31T17:10:56Z,"A few days ago, a good friend of mine, the brilliant John Barry, called me giddy about his op-ed in the New York Times illustrating the historical bridges between the COVID-19 crisis and the 1918 Spanish flu. The op-ed was excellent, a singularly informative … [+7268 chars]",GENERAL
name,NBC News,Minyvonne Burke,Missouri man arrested for licking items at Walmart to mock coronavirus fears,"Cody Lee Pfister, 26, posted a video on social media of himself licking deodorants at a Warrenton Walmart. He's been charged with terrorist threats.",https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-senate-passes-2-trillion-stimulus-plan-u-s-n1168156/ncrd1169076,https://media4.s-nbcnews.com/j/newscms/2020_13/3280781/200324-coronavirus-live-blog-social-only_2cf15d7b6ff38fa8af13d65dd41acb92.nbcnews-fp-1200-630.jpg,2020-03-25T22:38:50Z,"Cody Pfister.Warren Police
A 26-year-old Missouri man seen in a social media video licking items at a Walmart to mock fears of the coronavirus pandemic was arrested and charged with terrorist threats.
Cody Lee Pfister posted a video of himself licking deodo… [+6577 chars]",GENERAL
name,NBC News,Dartunorro Clark,Trump lashes out at reporter when pressed for clarification over federal stockpile,"Trump on Friday told a reporter she ""ought to be ashamed"" of herself and chided her for having a ""nasty tone"" after she asked for clarity about White House adviser Jared Kushner's comments about the federal government's ventilator stockpile.",https://www.nbcnews.com/health/health-news/live-blog/2020-04-03-coronavirus-news-n1175641/ncrd1176491,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-03T23:15:58Z,"Trump on Friday told a reporter she ""ought to be ashamed"" of herself and chided her for having a ""nasty tone"" after she asked for clarity about White House adviser Jared Kushner's comments about the federal government's ventilator stockpile. 
""It's such a ba… [+7255 chars]",GENERAL
name,Associated Press,By BENJAMIN SPILLMAN Reno Gazette Journal,Supply of donated meat for Nevada animal sanctuary dries up,"RENO, Nev. (AP) — Twice per week Lynda Sugasa makes one of the most substantial grocery runs in Nevada.",https://apnews.com/6350c111d0a3ce7bcfdc178d8ecdc600,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-04-04T15:22:39Z,"RENO, Nev. (AP) Twice per week Lynda Sugasa makes one of the most substantial grocery runs in Nevada.
She drives to Winnemucca to pick up hundreds of pounds of donated meat for tigers, lions, cougars and other cats that live at the Imlay-based Safe Haven Wil… [+5525 chars]",GENERAL
name,NBC News,Brandy Zadrozny,Who owns coronavirus.com? Behind the lucrative profiteering on website domains,"""People have this idea that you shouldn't profit on the tragedy,"" one domain seller said. ""I think that's kind of a superstition.",https://www.nbcnews.com/tech/tech-news/who-owns-coronavirus-com-behind-lucrative-profiteering-website-domains-n1170411,https://media3.s-nbcnews.com/j/newscms/2020_13/3284571/200326-coronavirus-new-york-phone-cs-1117a_831137eb91c3dba661b9ec3febf57559.nbcnews-fp-1200-630.jpg,2020-03-27T18:22:00Z,"The coronavirus outbreak has spurred a rush on related website domain names such as coronavirus.com and stirred investors looking to profit off the newest global health crisis.
That has led some domain registrars and marketplaces to take action to limit prof… [+5824 chars]",TECH
name,NBC News,Nbc News,"Ohio to begin reopening on May 1, governor announces","Gov. Mike DeWine announced on Thursday his intention to ""start opening Ohio back up,"" saying the first phase of the planned reopening would begin on May 1.",https://www.nbcnews.com/health/health-news/live-blog/2020-04-16-coronavirus-news-n1184966/ncrd1185656,https://media2.s-nbcnews.com/j/newscms/2020_16/3308321/200415-coronavirus-live-blog-social-only_231ce35dee52c3429b19370033134386.nbcnews-fp-1200-630.jpg,2020-04-16T19:32:19Z,"Ohio to begin reopening on May 1, governor announces
Gov. Mike DeWine announced on Thursday his intention to ""start opening Ohio back up,"" saying the first phase of the planned reopening would begin on May 1. 
DeWine said at a press conference things are ""g… [+6973 chars]",GENERAL
name,NBC News,Nbc News,Ethiopia declares state of emergency,Ethiopia declares state of emergency over coronavirus outbreak.,https://www.nbcnews.com/health/health-news/live-blog/2020-04-08-coronavirus-news-n1178891/ncrd1178946,https://media2.s-nbcnews.com/j/newscms/2020_15/3296926/200407-coronavirus-live-blog-social-only_424f9ba1adf6f4237b99fecf8272d636.nbcnews-fp-1200-630.jpg,2020-04-08T10:56:38Z,"Ethiopia declares state of emergency
Ethiopia, Africa's second most populous country, has declared a state of emergency due to the nation's coronavirus outbreak. 
In an announcement posted on Twitter, Prime Minister Abiy Ahmed Ali declared that the governme… [+5977 chars]",GENERAL
name,NBC News,Phil Helsel,Navy hospital ship USNS Mercy to arrive in Los Angeles Friday,"The Navy hospital ship USNS Mercy is set to arrive in Los Angeles on Friday, where it will help ease the burden on health systems so that hospitals can care for COVID-19 patients.",https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-senate-white-house-reach-deal-2-trillion-stimulus-n1169196/ncrd1170091,https://media3.s-nbcnews.com/j/newscms/2020_13/3282061/200326-coronavirus-live-blog-social-only_06072aceea04b82345ff54384b7b372a.nbcnews-fp-1200-630.jpg,2020-03-27T04:46:00Z,"The Navy hospital ship USNS Mercy is expected to arrive in Los Angeles on Friday to support medical systems amid the coronavirus epidemic.
President Donald Trump on March 18 said two hospital ships the other is the USNS Comfort, which departs Virginia for Ne… [+9915 chars]",GENERAL
name,NBC News,Janelle Griffith,Louisiana pastor cited for defying coronavirus order hosts hundreds on Palm Sunday,"A Louisiana pastor accused of violating government orders to limit crowds during the coronavirus pandemic hosted hundreds of churchgoers on Palm Sunday, according to police.",https://www.nbcnews.com/health/health-news/live-blog/2020-04-06-coronavirus-news-n1177341/ncrd1177921,https://media1.s-nbcnews.com/j/newscms/2020_14/3293536/200405-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-06T21:20:47Z,"Indiana extends stay at home order for additional 2 weeks
Indiana Gov. Eric Holcomb issued a new executive order extending the state's stay-at-home measures for another 14 days. 
Holcomb's initial order on March 24 was set to expire Monday evening, but the … [+8971 chars]",GENERAL
name,NBC News,Rebecca Shabad,RNC chairwoman says voting by mail would undermine democracy,Republican National Committee Chairwoman Ronna McDaniel said Monday that the push by some Democrats for a vote-by-mail option would undermine American democracy.,https://www.nbcnews.com/health/health-news/live-blog/2020-04-06-coronavirus-news-n1177341/ncrd1177511,https://media1.s-nbcnews.com/j/newscms/2020_14/3293536/200405-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-06T13:58:57Z,"Republican National Committee Chairwoman Ronna McDaniel said Monday that the push by some Democrats for a vote-by-mail option amid the pandemic would undermine American democracy. 
McDaniel wrote in an op-ed published by Fox News that the GOP will always def… [+8430 chars]",POLITICS
name,NBC News,Alex Seitz-Wald,"Wisconsin Supreme Court overrules governor, says election should proceed Tuesday",The Democratic Biden-Sanders primary vote is back on — for now — after it had been called it off in response to the COVID-19 pandemic.,https://www.nbcnews.com/health/health-news/live-blog/2020-04-06-coronavirus-news-n1177341/ncrd1177966,https://media1.s-nbcnews.com/j/newscms/2020_14/3293536/200405-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-06T22:48:16Z,"A man leaves the Frank P. Zeidler Municipal Building after not being able to cast his ballot at the already closed drop-off site in Milwaukee on April 6, 2020.Kamil Krzaczynski / AFP via Getty Images
WASHINGTON The Wisconsin Supreme Court on Monday overturne… [+9020 chars]",POLITICS
name,NBC News,Minyvonne Burke,NYC landlord waives April rent for 200 tenants,"Mario Salerno, a New York City landlord who owns roughly 80 apartments in Brooklyn, told his 200 tenants that they would not have to pay rent for the month of April.",https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-u-s-deaths-rise-more-1-000-n1176616/ncrd1176746,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-04T17:44:50Z,"Mario Salerno, a landlord in New York, has forgiven the rent of all 200 tenants in his building for the month of April.NBC New York
Mario Salerno, a New York City landlord who owns roughly 80 apartments in Brooklyn, told his 200 tenants that they would not h… [+9461 chars]",GENERAL
name,NBC News,Isobel van Hagen,UK has more than 700 deaths in 24 hours,UK has more than 700 coronavirus deaths in 24 hours,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-u-s-deaths-rise-more-1-000-n1176616/ncrd1176701,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-04T15:35:16Z,"The United Kingdom has 41,903 people confirmed positive for the virus as of Saturday, out of a total of 183,190 people who have been tested, the Department of Health and Social Care announced. This is up by nearly 4,000 cases since Friday.
UPDATE on coronavi… [+9301 chars]",GENERAL
name,Associated Press,By MATTHEW LEE AP Diplomatic Writer,"Russia to the rescue? US, Moscow spar over aid deliveries",WASHINGTON (AP) — An odd new front in the U.S.-Russian rivalry has emerged as a Russian military cargo plane bearing a load of urgently needed medical supplies landed this week at New York’s JFK airport.,https://apnews.com/7c5c2eea52934129b20382c3c8d79fb3,https://bloximages.newyork1.vip.townnews.com/tulsaworld.com/content/tncms/assets/v3/editorial/3/d8/3d8cd863-126e-5e31-abac-8a5e44e86e90/5e876c37006ea.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-04-03T16:46:38Z,"WASHINGTON (AP) An odd new front in the U.S.-Russian rivalry has emerged as a Russian military cargo plane bearing a load of urgently needed medical supplies landed this week at New Yorks JFK airport.
Russia cast it as a magnanimous aid contribution to a str… [+3450 chars]",GENERAL
name,NBC News,,"Global update on Spain's grim death toll, a quarantined migrant camp, Duterte's warning, and more","Global update on Spain's grim death toll, a quarantined migrant camp, Duterte's warning, and more",https://www.nbcnews.com/health/health-news/live-blog/2020-04-02-coronavirus-news-n1174651/ncrd1174806,https://media3.s-nbcnews.com/j/newscms/2020_14/3290776/200401-coronavirus-live-blog-social-only_cd582e20a245e8b64a28fecf9009bff4.nbcnews-fp-1200-630.jpg,2020-04-02T12:30:54Z,"High speed trains continue to relocate patients in France to ease hospital pressure
The Paris Seine Civil Protection, a French first aid organization, posted pictures on Wednesday of the inside of high speed trains in Paris where victims of coronavirus being… [+8244 chars]",GENERAL
name,NBC News,Nicole Acevedo,Stranded Coral Princess cruise ship with coronavirus patients docks in Florida,Stranded Coral Princess cruise ship with coronavirus patients docks in Florida,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-u-s-deaths-rise-more-1-000-n1176616/ncrd1176781,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-04T18:19:00Z,"The Coral Princess cruise ship, which has at least 12 people with coronavirus on board, arrived at Port Miami on Saturday morning after initially being blocked from docking after the U.S. Coast Guard determined the ship lacked a plan for disembarking.
The sh… [+9677 chars]",GENERAL
name,NBC News,Tom Winter,"Nearly 3,000 firefighters and EMTs out sick in NYC, but over 100 have returned to work","Nearly 3,000 firefighters and EMTs out sick in NYC, but over 100 have returned to work",https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-u-s-deaths-rise-more-1-000-n1176616/ncrd1176786,https://media2.s-nbcnews.com/j/newscms/2020_14/3293531/200403-coronavirus-live-blog-social-only_80d2c5a4d7f874f6ae28988aeb8ed4f5.nbcnews-fp-1200-630.jpg,2020-04-04T18:34:00Z,"Nearly 3,000 of New York City's firefighters and Emergency Medical Services workers are still out sick.
But a senior fire department official told NBC News that well over 100 employees who were ill with coronavirus or related symptoms have returned to workin… [+9057 chars]",GENERAL
name,News24,,News24.com | Coronavirus: Missing North West patient found in Free State,"A person who tested positive for Covid-19 in Bloemhof, North West, went missing after the provinceâs health department did not find the patient at his home.",https://www.news24.com/SouthAfrica/News/coronavirus-missing-north-west-patient-found-in-free-state-20200405,http://cdn.24.co.za/files/Cms/General/d/8569/6c29d39864114f31b2d5a1a1bfb2f681.jpg,2020-04-05T15:35:59Z,"A person who tested positive for Covid-19 in Bloemhof, North West, went missing after the province's health department did not find the patient at his home.
The department tracked him down, however, and he was found on a farm in Welkom, Free State. 
Accordi… [+1141 chars]",GENERAL
name,News24,,News24.com | Mbalula to report Somizi for fake news and misinformation over lockdown extension,"Minister of Transport, Fikile Mbalula said he will reporting celebrity Somizi Mholongo to police for fake news and misinformation peddling.",https://www.news24.com/SouthAfrica/News/mbalula-to-report-somizi-for-fake-news-and-misinformation-over-lockdown-extension-20200410,http://cdn.24.co.za/files/Cms/General/d/4725/749962459c0544ca9d64dacb36deb6a2.jpg,2020-04-10T08:14:52Z,"Minister of Transport, Fikile Mbalula said he will reporting celebrity Somizi Mholongo to police for fake news and misinformation peddling after he claimed that the minister had told him about the lockdown extension before the official announcement was made o… [+2354 chars]",GENERAL
name,News24,,"News24.com | Bill Gates confident a potential coronavirus vaccine will work in Africa, but Twitter does not think so",President Cyril Ramaphosa's video on Twitter in which businessman Bill Gates suggests the potential coronavirus vaccine would work in a continent like Africa has been met with anger.,https://www.news24.com/SouthAfrica/News/bill-gates-confident-a-potential-coronavirus-vaccine-will-work-in-africa-but-twitter-does-not-think-so-20200404,http://cdn.24.co.za/files/Cms/General/d/10018/b250e222359a4ffda9a714dc0d0e39b7.jpg,2020-04-04T18:31:09Z,"Talks to have a potential vaccine for Covid-19 tested in Africa, because the number of infected people is not as high as other countries like Italy, have been met with much resistance from people across the continent. 
On Saturday President Cyril Ramaphosa p… [+2437 chars]",GENERAL
name,Associated Press,By MEG KINNARD Associated Press,SC gov directs officials to release virus cases by ZIP code,"COLUMBIA, S.C. (AP) — Gov. Henry McMaster has directed South Carolina's health department to begin publicly disclosing confirmed COVID-19 cases by ZIP code, a level of information specificity the agency had previously said was not necessary in efforts to temp…",https://apnews.com/60414789aee8713f84e547d880f62007,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/9/13/913b99d6-1d4a-5ef5-a7b5-966775110bad/5e6e71193eee6.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-04-03T13:22:32Z,"COLUMBIA, S.C. (AP) Gov. Henry McMaster has directed South Carolina's health department to begin publicly disclosing confirmed COVID-19 cases by ZIP code, a level of information specificity the agency had previously said was not necessary in efforts to temper… [+3302 chars]",GENERAL
name,News24,,News24.com | SA's coronavirus death toll now at 25 after Western Cape man dies,"A  61-year-old man from the Western Cape has died after testing positive for Covid-19, bringing the death toll in the country to 25.",https://www.news24.com/SouthAfrica/News/sas-coronavirus-death-toll-now-at-25-after-western-cape-man-dies-20200411,http://cdn.24.co.za/files/Cms/General/d/10072/acc04dc620774025b33c5c8a7084f8d3.jpg,2020-04-11T18:10:45Z,"A  61-year-old
man from the Western Cape has died after testing positive for Covid-19,
bringing the death toll in the country to 25.
Health Minister Dr
Zwelini Mkhize confirmed the death on Saturday night, saying the man had underlying
health issues that… [+1191 chars]",GENERAL
name,News24,,News24.com | Date for the reopening of schools only likely to be finalised after the 21-day lockdown period,"During the lockdown, the Department of Basic Education is embarking on various alternatives to ensure that learning continues while pupils are at home, especially Grade 12s, who have to prepare for their final examinations.",https://www.news24.com/SouthAfrica/News/date-for-the-reopening-of-schools-only-likely-to-be-finalised-after-the-21-day-lockdown-period-20200327,http://cdn.24.co.za/files/Cms/General/d/6811/f5de9a51ecdb4c5780f2eaaa0bdfff27.jpg,2020-03-26T22:43:17Z,"There is no exact date for when schools are expected to reopen for the second term, according to the Department of Basic Education.
In a statement on Thursday, Basic Education Minister Angie Motshekga said the Council of Education Ministers (CEM) are deliber… [+1809 chars]",GENERAL
name,News24,,News24.com | FACT CHECK: How a lie about Bill Gates and a vaccine for the coronavirus exploded on Twitter,"A lie about IT billionaire and philanthropist Bill Gates wanting to test a Covid-19 vaccine in Africa has exploded on social media across the world over the past two weeks, resulting in widespread outrage on Twitter.",https://www.news24.com/Analysis/fact-check-how-a-lie-about-bill-gates-and-a-vaccine-for-the-coronavirus-exploded-on-twitter-20200407,http://cdn.24.co.za/files/Cms/General/d/125/06998682dee04c82a0c7daf098342419.jpg,2020-04-07T11:29:54Z,"A lie about IT billionaire and philanthropist Bill Gates wanting to test a Covid-19 vaccine in Africa exploded on social media across the world over the past two weeks, resulting in widespread outrage on Twitter. 
An analysis of social media activity in Sout… [+9902 chars]",GENERAL
name,News24,,News24.com | 'In this together' - Meet the taxi operators at the forefront of fighting Covid-19,Usually the message from the taxi industry is preventing road deaths - but now its washing hands and preventing the spread of Covid-19.,https://www.news24.com/SouthAfrica/News/in-this-together-meet-the-taxi-operators-at-the-forefront-of-fighting-covid-19-20200323,http://cdn.24.co.za/files/Cms/General/d/8348/f56f08ef1c124a85b986a78073de43c2.jpg,2020-03-23T15:30:58Z,"Members of the taxi industry joined gloved and sanitised hands on Monday to launch a Covid-19 awareness campaign in the Western Cape with a walkabout at the Cape Town taxi rank.
The campaign came at a time when the number of people testing positive for the c… [+7085 chars]",GENERAL
name,News24,,News24.com | Covid-19 lockdown: 16 taxi drivers arrested in Tshwane,Sixteen taxi drivers are behind bars for contravening the recently adjusted regulations implemented by the government to prevent the spread of Covid-19.,https://www.news24.com/SouthAfrica/News/covid-19-lockdown-16-taxi-drivers-arrested-in-tshwane-20200406,http://cdn.24.co.za/files/Cms/General/d/9481/f073ebbeaa9547cbb8f8ceefe29785cf.jpg,2020-04-06T15:14:27Z,"Sixteen taxi drivers are behind bars for contravening the recently adjusted regulations implemented by the government to prevent the spread of Covid-19.
On Monday, Transport MEC Jacob Mamabolo said the taxi drivers were arrested in Tshwane on Sunday, adding … [+3535 chars]",GENERAL
name,News24,,News24.com | Lockdown unraveling? Government dithers on economy as regulations threaten to squeeze fiscus further,"The governmentâs new regulations are under scrutiny, while a lack of action on the economy poses a threat to law and order.",https://www.news24.com/SouthAfrica/News/lockdown-unraveling-government-dithers-on-economy-as-regulations-threaten-to-squeeze-fiscus-further-20200418,http://cdn.24.co.za/files/Cms/General/d/8639/44f8ddafaf8646879765370e28c69d6d.jpg,2020-04-18T05:01:21Z,"As South Africa enters its fourth week of lockdown, the government’s perceived dithering on the economy and ""harmful"" new regulations pose a threat to the economy as well as safety and security, experts have warned.
This week:
<ul><li>The government's phone… [+6419 chars]",GENERAL
name,Associated Press,By MARILYNN MARCHIONE AP Chief Medical Writer,"Malaria drugs' promise for coronavirus spurs hope, shortages","Excitement about treating the new coronavirus with malaria drugs is raising hopes, including with President Donald Trump. But the evidence that they may help is thin, and a run on the drugs is complicating access for people who need them…",https://apnews.com/2f3dd1099c6054bb5015391b9a6f3b0c,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/assets/v3/editorial/6/a0/6a0b1c41-fdd0-5090-aa7e-78d95b219341/5e73ddd0775fb.image.jpg?crop=1629%2C916%2C0%2C177&resize=1120%2C630&order=crop%2Cresize,2020-03-23T20:53:09Z,"Excitement about treating the new coronavirus with malaria drugs is raising hopes, including with President Donald Trump. But the evidence that they may help is thin, and a run on the drugs is complicating access for people who need them for rheumatoid arthri… [+6544 chars]",SCIENCE
name,News24,,News24.com | Presidential Coordinating Council meets to outline progress and challenges on regulations of the National Lockdown,President Cyril Ramaphosa convened the first virtual meeting of the Presidential Coordinating Council (PCC) on Saturday.,https://www.news24.com/SouthAfrica/News/presidential-coordinating-council-meets-to-outline-progress-and-challenges-on-regulations-of-the-national-lockdown-20200404,http://cdn.24.co.za/files/Cms/General/d/9946/3ce6e36f091d4a60a1809bbeba232e8a.jpg,2020-04-04T19:23:59Z,"President Cyril Ramaphosa convened the first virtual meeting of the Presidential Coordinating Council (PCC) on Saturday. 
The PPC, co-chaired by Deputy President David Mabuza is made up of President Cyril Ramaphosa convened the first virtual meeting of the P… [+9141 chars]",POLITICS
name,News24,,News24.com | FIRST TAKE: Ramaphosa’s mini-Marshall Plan will turn on planning and implementation,"In his fifth address to the nation since the first case of Covid-19 was reported, President Cyril Ramaphosa gave direction on three of the most pressing matters on which South Africans need urgent clarity: the nature of economic interventions, the extent of s…",https://www.news24.com/Analysis/first-take-ramaphosas-mini-marshall-plan-will-turn-on-planning-and-implementation-20200421,http://cdn.24.co.za/files/Cms/General/d/10103/bfab1208d95a42a896641d038bfaba60.jpeg,2020-04-21T22:03:46Z,"In his fifth address to the nation since the first Covid-19 case was reported, President Cyril Ramaphosa gave direction on three of the most pressing matters on which South Africans need urgent clarity: the nature of economic interventions, the extent of soci… [+5518 chars]",GENERAL
name,News24,,"News24.com | Ramaphosa to make ‘serious decisions’ about lockdown based on science, possible economic repercussions","President Cyril Ramaphosa has not yet taken a decision on whether the current lockdown will be extended, or whether a second lockdown is being considered.",https://www.news24.com/SouthAfrica/News/ramaphosa-to-make-serious-decisions-about-lockdown-based-on-science-possible-economic-repercussions-20200409,http://cdn.24.co.za/files/Cms/General/d/8583/86d0d42941c345418d8f7ee9b065f47d.jpg,2020-04-09T04:04:33Z,"President Cyril Ramaphosa will make ""serious decisions"" about the lockdown after considering all options based on scientific modelling and advice as well as the possible economic repercussions of the nationwide shutdown.
Jackson Mthembu, the minister in the … [+5078 chars]",GENERAL
name,News24,,News24.com | WATCH | WHO says 'reviewing the impact' of US funding halt,"The World Health Organization says it was reviewing what impact the US decision to halt funding would have, and said it was looking to others to help fill financial ""gaps"".",https://www.news24.com/World/News/who-says-reviewing-the-impact-of-us-funding-halt-20200415,http://cdn.24.co.za/files/Cms/General/d/2935/dd2cec0462d94b61bc7ca7ccdf8ddc6c.jpg,2020-04-15T17:00:23Z,"The World Health Organization said on Wednesday it was reviewing what impact the US decision to halt funding would have, and said it was looking to others to help fill financial ""gaps"".
""WHO is reviewing the impact on our work of any withdrawal of US funding… [+653 chars]",GENERAL
name,News24,,"News24.com | Former Congo president Yhombi Opango, 81, dies of coronavirus in France","Former Republic of Congo president Jacques Joaquim Yhombi Opango has died in France of the novel coronavirus (Covid-19), according to his family. He was 81.",https://www.news24.com/Africa/News/former-congo-president-yhombi-opango-81-dies-of-coronavirus-in-france-20200331,http://cdn.24.co.za/files/Cms/General/d/8524/8dd8c35042304eed828b86d2b73b7bf8.jpg,2020-03-31T07:50:18Z,"Brazzaville
– Former Republic of Congo president Jacques Joaquim Yhombi Opango died in
France on Monday of the novel coronavirus (Covid-19), his family told AFP. He
was 81.
Yhombi Opango, who led
Congo-Brazzaville from 1977 until he was toppled in 1979, … [+2029 chars]",POLITICS
